ID,Edad,Tipo_Trabajo,Estado_Civil,Educacion,Incumplimiento,Vivienda,Consumo,Contacto,Mes,Dias,Campana,Dias_Ultima_Camp,No_Contactos,Resultado_Anterior,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
6758,36,blue-collar,married,basic.9y,no,yes,yes,telephone,jun,tue,18,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6759,45,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,tue,7,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6760,31,blue-collar,married,basic.9y,no,no,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6761,33,blue-collar,married,basic.9y,no,no,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6762,37,admin.,divorced,basic.9y,no,no,no,telephone,jun,tue,7,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,1
6763,29,admin.,single,university.degree,unknown,no,yes,telephone,jun,tue,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6764,40,blue-collar,married,basic.4y,no,no,no,telephone,jun,tue,6,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6765,32,admin.,single,university.degree,unknown,no,no,telephone,jun,tue,12,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6766,46,housemaid,divorced,basic.6y,no,yes,no,telephone,jun,tue,8,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6767,30,admin.,single,high.school,no,yes,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6768,47,self-employed,married,basic.4y,unknown,unknown,unknown,telephone,jun,tue,8,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6769,42,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,tue,3,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6770,45,technician,divorced,professional.course,no,yes,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6771,31,blue-collar,single,high.school,unknown,yes,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6772,34,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,tue,8,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6773,48,services,single,high.school,unknown,no,yes,telephone,jun,tue,5,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6774,32,self-employed,divorced,university.degree,no,no,yes,telephone,jun,tue,21,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6775,33,blue-collar,married,basic.9y,no,no,no,telephone,jun,tue,7,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6776,42,blue-collar,married,high.school,unknown,yes,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6777,38,services,divorced,basic.6y,no,no,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6778,47,admin.,married,university.degree,no,yes,no,telephone,jun,tue,9,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6779,41,management,married,university.degree,no,no,no,telephone,jun,tue,6,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6780,41,blue-collar,married,basic.4y,no,no,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6781,34,services,single,high.school,no,no,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6782,34,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,tue,5,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6783,52,unemployed,married,high.school,unknown,yes,no,telephone,jun,tue,6,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6784,48,blue-collar,married,professional.course,no,no,no,telephone,jun,tue,6,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6785,37,technician,married,high.school,no,yes,no,telephone,jun,tue,3,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6786,41,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,tue,4,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6787,47,technician,married,professional.course,no,no,no,telephone,jun,tue,20,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6788,42,admin.,married,university.degree,no,no,no,telephone,jun,tue,14,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6789,36,admin.,single,university.degree,no,yes,yes,telephone,jun,tue,3,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6790,49,admin.,married,university.degree,no,no,no,telephone,jun,tue,6,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6791,37,admin.,married,high.school,unknown,yes,no,telephone,jun,tue,4,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6792,35,entrepreneur,married,university.degree,no,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6793,56,unemployed,married,high.school,unknown,no,no,telephone,jun,tue,3,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6794,42,blue-collar,married,basic.9y,no,no,no,telephone,jun,tue,3,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6795,36,admin.,married,university.degree,no,yes,no,telephone,jun,tue,11,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6796,45,entrepreneur,married,high.school,no,no,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6797,57,admin.,divorced,unknown,unknown,no,no,telephone,jun,tue,19,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6798,46,unemployed,married,basic.9y,unknown,no,no,telephone,jun,tue,7,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6799,28,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,tue,7,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6800,36,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6801,36,admin.,single,high.school,no,yes,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6802,45,technician,married,university.degree,unknown,no,yes,telephone,jun,tue,4,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,1
6803,35,services,married,high.school,unknown,no,no,telephone,jun,wed,14,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6804,30,blue-collar,single,basic.9y,no,no,no,telephone,jun,wed,11,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6805,35,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,wed,6,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6806,42,technician,single,high.school,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6807,44,admin.,married,university.degree,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6808,48,retired,married,basic.4y,unknown,no,no,telephone,jun,wed,8,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6809,26,admin.,single,high.school,no,yes,yes,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6810,30,services,divorced,basic.9y,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6811,56,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,wed,6,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6812,26,blue-collar,married,basic.9y,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6813,50,admin.,married,university.degree,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6814,34,entrepreneur,married,basic.4y,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6815,52,retired,married,basic.4y,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,1
6816,58,admin.,single,university.degree,no,no,yes,telephone,jun,wed,3,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6817,50,technician,married,professional.course,no,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6818,43,blue-collar,married,basic.4y,no,yes,no,telephone,jun,wed,4,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6819,46,blue-collar,married,professional.course,unknown,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6820,45,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6821,31,admin.,married,high.school,unknown,yes,yes,telephone,jun,wed,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6822,31,technician,married,professional.course,no,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6823,34,management,married,university.degree,unknown,no,yes,telephone,jun,wed,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6824,46,blue-collar,married,basic.6y,no,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6825,30,blue-collar,married,basic.4y,no,yes,no,telephone,jun,wed,3,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6826,30,student,single,high.school,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,1
6827,37,technician,single,high.school,no,unknown,unknown,telephone,jun,wed,3,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6828,38,unknown,married,basic.6y,no,no,no,telephone,jun,wed,3,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6829,41,admin.,married,university.degree,no,no,no,telephone,jun,wed,4,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6830,39,blue-collar,married,basic.9y,no,unknown,unknown,telephone,jun,wed,4,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6831,57,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,wed,5,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6832,31,blue-collar,married,basic.6y,no,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6833,41,unknown,single,unknown,unknown,yes,yes,telephone,jun,wed,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6834,54,admin.,divorced,unknown,unknown,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6835,32,blue-collar,married,professional.course,no,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6836,47,admin.,divorced,university.degree,no,no,no,telephone,jun,wed,4,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6837,36,entrepreneur,married,basic.6y,unknown,no,no,telephone,jun,wed,5,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6838,26,blue-collar,single,basic.6y,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6839,30,admin.,married,university.degree,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6840,25,admin.,single,high.school,no,yes,yes,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6841,33,admin.,married,university.degree,no,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6842,41,technician,married,basic.9y,unknown,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6843,31,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6844,29,admin.,married,high.school,no,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6845,42,admin.,married,basic.6y,no,yes,yes,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6846,35,admin.,single,high.school,no,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,1
6847,60,admin.,married,high.school,no,no,yes,telephone,jun,wed,8,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6848,48,admin.,married,high.school,no,yes,yes,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6849,58,blue-collar,divorced,unknown,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6850,46,admin.,married,high.school,no,yes,yes,telephone,jun,wed,10,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6851,34,admin.,single,university.degree,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6852,37,admin.,divorced,university.degree,no,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6853,58,services,married,basic.4y,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6854,36,entrepreneur,married,university.degree,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6855,28,management,single,university.degree,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6856,31,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6857,23,blue-collar,single,basic.9y,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6858,34,technician,divorced,basic.9y,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6859,40,admin.,married,high.school,no,yes,yes,telephone,jun,wed,10,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6860,46,technician,married,professional.course,unknown,yes,no,telephone,jun,wed,8,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6861,25,blue-collar,married,high.school,no,no,yes,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6862,33,admin.,married,university.degree,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6863,26,technician,single,professional.course,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6864,32,admin.,single,university.degree,no,yes,yes,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6865,50,admin.,single,university.degree,no,no,no,telephone,jun,wed,6,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6866,32,admin.,single,university.degree,no,no,yes,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6867,26,technician,single,professional.course,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6868,31,services,single,high.school,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6869,34,management,married,university.degree,no,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6870,31,services,single,high.school,no,yes,yes,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6871,26,blue-collar,single,basic.6y,no,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6872,42,blue-collar,married,basic.4y,unknown,yes,yes,telephone,jun,wed,9,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6873,26,management,single,basic.9y,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6874,27,self-employed,single,university.degree,no,yes,yes,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6875,30,blue-collar,married,high.school,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6876,50,admin.,married,high.school,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6877,55,retired,divorced,professional.course,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6878,52,retired,married,basic.4y,no,no,yes,telephone,jun,wed,3,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6879,36,blue-collar,single,basic.9y,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6880,29,admin.,single,high.school,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6881,26,admin.,married,high.school,no,yes,yes,telephone,jun,wed,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6882,25,admin.,married,high.school,no,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6883,45,self-employed,single,high.school,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6884,27,student,single,university.degree,unknown,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6885,32,services,married,high.school,no,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6886,57,blue-collar,married,basic.9y,no,yes,yes,telephone,jun,wed,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6887,27,blue-collar,single,basic.6y,no,yes,yes,telephone,jun,wed,3,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6888,39,blue-collar,married,basic.6y,no,yes,yes,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6889,50,technician,married,professional.course,unknown,yes,yes,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6890,29,admin.,single,high.school,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6891,25,services,single,high.school,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6892,38,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6893,38,blue-collar,single,high.school,unknown,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,1
6894,49,housemaid,divorced,basic.6y,no,yes,no,telephone,jun,wed,3,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6895,35,student,single,high.school,no,no,no,telephone,jun,wed,4,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6896,32,admin.,married,university.degree,no,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,1
6897,28,blue-collar,single,basic.9y,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6898,33,admin.,single,university.degree,no,yes,yes,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6899,25,admin.,single,high.school,no,yes,yes,telephone,jun,wed,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6900,25,student,single,high.school,no,no,yes,telephone,jun,wed,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6901,32,housemaid,married,university.degree,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6902,25,admin.,married,university.degree,no,yes,no,telephone,jun,wed,8,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6903,31,admin.,single,university.degree,no,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6904,42,admin.,divorced,university.degree,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6905,45,management,married,unknown,unknown,yes,no,telephone,jun,wed,3,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6906,52,blue-collar,married,basic.4y,no,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6907,26,student,single,high.school,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6908,31,blue-collar,married,high.school,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6909,53,management,married,university.degree,no,unknown,unknown,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6910,56,admin.,married,university.degree,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6911,32,services,married,high.school,unknown,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6912,27,technician,single,university.degree,no,no,yes,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6913,26,admin.,single,high.school,no,no,no,telephone,jun,wed,6,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6914,31,admin.,married,high.school,no,unknown,unknown,telephone,jun,wed,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6915,35,blue-collar,married,high.school,no,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6916,56,housemaid,married,basic.4y,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6917,34,technician,divorced,basic.9y,no,no,no,telephone,jun,wed,3,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6918,31,admin.,married,university.degree,no,yes,no,telephone,jun,wed,6,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6919,49,admin.,married,university.degree,no,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6920,42,services,married,basic.9y,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6921,41,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6922,37,blue-collar,married,basic.6y,no,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6923,51,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,wed,10,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6924,39,admin.,single,high.school,no,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6925,41,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6926,53,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,wed,7,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6927,50,housemaid,divorced,high.school,unknown,yes,no,telephone,jun,wed,4,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6928,45,management,married,unknown,unknown,yes,no,telephone,jun,wed,6,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6929,61,retired,married,high.school,no,unknown,unknown,telephone,jun,wed,4,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6930,51,unemployed,married,basic.4y,no,no,yes,telephone,jun,wed,5,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6931,33,admin.,single,high.school,no,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6932,23,blue-collar,married,basic.9y,no,yes,no,telephone,jun,wed,3,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6933,35,admin.,married,high.school,no,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6934,29,unemployed,single,university.degree,no,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6935,42,blue-collar,married,basic.9y,no,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
6936,32,admin.,single,high.school,no,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94465,-41.8,4864,5228.1,0
